CustomerID,Age,Income, TransactionFrequency, AverageTransactionValue,YearsWithBank,MostTransactionArea,CreditCard
6105,25,13622,13,230,24,Utilities,0
6106,46,88145,10,255,14,Utilities,1
6107,50,22835,14,306,13,Food,1
6108,20,42165,9,126,15,Shopping,1
6109,52,11625,7,238,18,Utilities,1
6110,22,45981,7,241,16,Travel,0
6111,44,43078,18,170,6,Shopping,0
6112,61,42324,16,154,22,Travel,0
6113,29,54565,8,145,16,Entertainment,0
6114,37,46342,16,173,11,Food,0
6115,62,58076,19,210,7,Utilities,1
6116,37,31440,15,268,28,Food,1
6117,26,51160,15,255,9,Food,1
6118,56,40524,6,119,1,Travel,0
6119,21,44444,9,160,10,Utilities,0
6120,36,54055,15,264,29,Entertainment,0
6121,55,42435,7,163,28,Food,0
6122,44,48422,8,197,8,Travel,1
6123,62,32686,18,114,11,Travel,0
6124,60,66432,16,257,5,Utilities,0
6125,30,60926,15,104,29,Shopping,1
6126,30,51499,3,117,6,Shopping,0
6127,39,46360,1,252,24,Entertainment,0
6128,45,48434,13,296,24,Travel,0
6129,64,66110,12,185,12,Shopping,0
6130,62,59864,9,197,11,Food,1
6131,39,66362,2,245,7,Entertainment,0
6132,60,44871,9,214,7,Food,1
6133,36,57250,8,181,12,Shopping,1
6134,25,67830,5,175,12,Travel,0
6135,25,36107,13,121,1,Shopping,0
6136,59,35164,2,211,24,Entertainment,1
6137,43,54128,10,195,19,Entertainment,0
6138,43,31475,6,178,21,Food,0
6139,40,22762,7,149,4,Food,0
6140,60,67619,3,154,26,Entertainment,0
6141,30,70233,14,230,19,Food,0
6142,45,32299,16,244,26,Utilities,0
6143,26,28520,6,183,21,Entertainment,1
6144,37,40202,8,178,19,Food,0
6145,36,68792,1,157,25,Shopping,1
6146,56,43838,15,246,11,Travel,1
6147,29,51420,17,201,29,Utilities,1
6148,32,54873,18,218,9,Utilities,0
6149,48,52607,3,217,13,Travel,1
6150,31,72411,6,184,22,Travel,1
6151,28,39201,17,141,19,Shopping,1
6152,43,48466,13,150,5,Travel,0
6153,59,53486,17,256,11,Utilities,1
6154,44,49265,16,163,24,Shopping,1
6155,28,31713,17,179,25,Travel,0
6156,55,27911,1,143,3,Shopping,0
6157,51,27597,16,139,5,Shopping,1
6158,60,60893,6,161,13,Food,1
6159,36,37693,8,284,14,Travel,0
6160,23,57039,1,232,13,Food,0
6161,63,51301,2,173,2,Utilities,0
6162,55,35377,15,254,2,Shopping,1
6163,59,35751,5,192,18,Utilities,0
6164,45,52010,15,267,28,Shopping,1
6165,18,51165,10,310,6,Travel,1
6166,52,57380,5,251,19,Entertainment,0
6167,57,43137,3,204,10,Travel,1
6168,25,37299,6,234,21,Shopping,1
6169,64,51648,15,200,8,Entertainment,1
6170,24,71298,18,108,5,Entertainment,0
6171,28,21849,14,167,2,Travel,0
6172,56,38014,10,152,6,Utilities,1
6173,21,58856,4,166,18,Travel,0
6174,42,53247,11,289,29,Shopping,0
6175,29,59075,7,256,8,Utilities,0
6176,43,43555,15,222,2,Shopping,0
6177,55,25821,9,240,23,Utilities,0
6178,63,75072,15,105,20,Food,0
6179,29,66257,12,236,4,Utilities,0
6180,60,49637,18,246,15,Food,1
6181,54,37375,6,88,24,Shopping,0
6182,63,42641,18,238,20,Travel,0
6183,41,53436,18,128,24,Shopping,0
6184,33,46225,6,101,9,Travel,0
6185,30,49782,15,266,24,Food,1
6186,42,74152,19,149,20,Travel,0
6187,21,63855,5,164,21,Shopping,1
6188,28,32438,4,249,6,Shopping,0
6189,49,51153,17,184,9,Shopping,0
6190,24,42194,10,190,13,Utilities,0
6191,63,54469,12,189,5,Shopping,0
6192,28,49050,5,217,14,Utilities,1
6193,45,94515,7,188,14,Entertainment,0
6194,58,56438,12,205,18,Food,0
6195,40,47987,2,174,7,Entertainment,1
6196,62,77645,17,217,6,Entertainment,1
6197,40,53083,13,215,27,Utilities,1
6198,45,27219,5,294,12,Utilities,1
6199,60,48133,5,180,14,Food,1
6200,64,59205,12,190,19,Food,1
6201,43,57267,12,211,16,Food,0
6202,42,65077,7,248,24,Shopping,0
6203,46,52305,6,145,19,Shopping,0
6204,36,51246,10,205,10,Food,1
6205,50,28962,19,74,11,Utilities,0
6206,53,72926,16,186,4,Entertainment,1
6207,31,45415,2,253,25,Food,0
6208,31,35306,4,163,29,Food,0
6209,52,89418,9,208,20,Entertainment,0
6210,47,75201,5,173,2,Travel,0
6211,45,43283,1,157,9,Food,0
6212,34,21789,11,248,10,Food,1
6213,20,39222,19,147,8,Shopping,1
6214,33,73687,3,214,4,Entertainment,0
6215,63,52650,1,215,13,Food,1
6216,47,29758,4,157,27,Food,0
6217,46,61759,9,207,6,Travel,0
6218,62,46852,16,153,6,Entertainment,0
6219,32,40269,7,226,27,Food,1
6220,63,41407,5,134,2,Travel,0
6221,42,69595,13,183,9,Food,1
6222,55,58199,11,187,6,Utilities,1
6223,59,27709,14,255,5,Travel,0
6224,64,55507,17,207,2,Utilities,1
6225,55,51614,12,247,29,Food,0
6226,40,43693,19,227,14,Travel,0
6227,42,44484,5,227,10,Entertainment,1
6228,59,37024,8,183,15,Shopping,1
6229,24,40062,2,251,17,Food,0
6230,39,54345,17,182,7,Travel,1
6231,34,45836,2,113,20,Utilities,0
6232,35,58185,3,189,11,Travel,0
6233,58,38225,18,222,13,Entertainment,1
6234,27,60612,15,119,23,Travel,0
6235,27,69716,5,155,21,Utilities,1
6236,24,49898,17,138,17,Food,0
6237,55,57809,14,239,5,Utilities,0
6238,44,58394,1,283,12,Utilities,0
6239,50,42468,14,189,4,Utilities,0
6240,18,58450,9,226,1,Shopping,1
6241,61,15973,5,225,10,Food,0
6242,51,10001,4,277,2,Shopping,0
6243,21,45057,1,167,13,Travel,1
6244,34,59501,3,189,13,Food,0
6245,21,48724,11,182,25,Food,1
6246,60,61188,16,203,12,Travel,0
6247,43,31973,11,325,1,Travel,1
6248,21,63242,10,201,10,Utilities,0
6249,18,74432,12,157,20,Food,1
6250,24,39553,5,142,24,Entertainment,0
6251,47,61564,10,262,5,Utilities,1
6252,26,50342,13,157,10,Food,1
6253,52,56627,19,233,7,Travel,0
6254,25,74402,7,166,15,Travel,1
6255,41,54909,16,136,27,Entertainment,0
6256,36,61466,6,230,18,Food,0
6257,53,31054,10,168,20,Shopping,1
6258,60,61004,10,221,4,Utilities,0
6259,44,74150,11,224,1,Food,0
6260,49,36147,10,227,28,Shopping,1
6261,31,45154,14,186,8,Travel,0
6262,35,60291,15,234,11,Travel,1
6263,45,56716,7,153,3,Shopping,1
6264,46,29604,13,77,28,Shopping,1
6265,33,52473,11,235,29,Entertainment,1
6266,52,45009,7,208,12,Food,0
6267,64,35470,11,169,13,Travel,0
6268,48,70350,14,126,20,Utilities,1
6269,21,50081,17,98,18,Travel,1
6270,54,64745,16,202,12,Food,1
6271,34,32398,1,282,10,Shopping,1
6272,56,58834,9,193,21,Entertainment,1
6273,63,65925,9,181,28,Travel,0
6274,43,46367,10,198,21,Entertainment,0
6275,56,42542,19,308,15,Shopping,1
6276,58,30435,15,237,3,Food,1
6277,21,36979,16,153,24,Travel,0
6278,47,43210,11,201,15,Food,1
6279,47,35361,17,216,17,Utilities,1
6280,39,38480,19,147,29,Food,1
6281,28,52371,13,237,16,Shopping,1
6282,19,54166,6,159,2,Shopping,0
6283,61,66362,15,124,1,Utilities,0
6284,29,38573,16,203,22,Food,0
6285,47,50347,4,195,4,Shopping,1
6286,53,43734,8,199,26,Shopping,1
6287,35,42674,7,161,17,Shopping,1
6288,43,45257,17,168,7,Shopping,1
6289,24,47057,16,256,25,Entertainment,0
6290,18,53755,2,222,5,Travel,1
6291,43,45044,17,152,23,Entertainment,0
6292,40,68409,4,102,4,Shopping,1
6293,43,24433,14,154,20,Food,0
6294,62,65809,8,207,20,Entertainment,1
6295,23,44472,5,168,29,Utilities,0
6296,23,47167,5,164,5,Travel,0
6297,61,49855,5,170,8,Food,1
6298,25,60584,5,196,20,Entertainment,1
6299,41,36795,3,239,23,Travel,1
6300,39,40147,6,199,9,Entertainment,0
6301,36,57508,1,203,6,Utilities,1
6302,54,24527,8,188,4,Shopping,0
6303,35,49487,13,175,5,Utilities,0
6304,48,38034,6,244,8,Shopping,0
6305,54,34876,18,237,20,Travel,1
6306,47,25423,18,302,13,Entertainment,1
6307,59,61584,16,230,4,Entertainment,1
6308,50,52382,8,175,7,Utilities,1
6309,27,39915,17,154,22,Food,0
6310,54,47531,8,247,1,Travel,1
6311,29,33606,15,159,9,Shopping,0
6312,47,41957,10,240,29,Travel,1
6313,44,47024,1,162,5,Utilities,1
6314,56,50959,9,217,10,Entertainment,0
6315,26,55880,17,147,11,Shopping,1
6316,38,22912,1,238,18,Shopping,0
6317,29,55927,9,138,5,Shopping,0
6318,46,24117,14,213,24,Shopping,1
6319,50,56473,5,190,22,Travel,1
6320,60,46800,6,205,24,Travel,0
6321,32,66371,5,180,21,Utilities,1
6322,19,39882,4,179,4,Entertainment,1
6323,56,61712,16,207,26,Entertainment,0
6324,61,32489,16,149,19,Travel,0
6325,35,51588,10,149,16,Utilities,0
6326,20,19429,14,182,2,Food,1
6327,24,63245,13,180,15,Shopping,1
6328,60,75903,4,149,9,Entertainment,1
6329,35,39526,14,246,17,Shopping,0
6330,61,51839,9,183,26,Entertainment,1
6331,55,56657,3,188,2,Food,1
6332,54,26746,10,133,22,Entertainment,0
6333,50,38763,15,303,29,Food,1
6334,61,37834,19,321,6,Entertainment,1
6335,48,86105,2,160,28,Travel,0
6336,28,65687,2,261,1,Shopping,1
6337,21,46743,9,195,8,Utilities,0
6338,35,61685,4,280,11,Utilities,1
6339,21,53168,5,216,20,Entertainment,1
6340,51,58895,2,204,23,Utilities,0
6341,46,34197,7,75,26,Shopping,1
6342,41,70600,19,156,15,Travel,1
6343,39,38483,6,201,9,Travel,0
6344,19,39260,16,209,2,Food,1
6345,61,58853,14,139,7,Utilities,0
6346,23,55186,12,163,17,Shopping,0
6347,59,50347,6,227,3,Utilities,1
6348,42,62594,13,130,4,Shopping,1
6349,38,32584,15,206,3,Food,1
6350,33,77665,14,261,8,Utilities,0
6351,48,42490,8,219,11,Travel,0
6352,31,48673,11,216,28,Food,0
6353,56,77897,9,98,16,Utilities,0
6354,45,39358,12,158,28,Travel,1
6355,49,65345,6,302,14,Travel,1
6356,45,46785,19,170,23,Shopping,0
6357,26,37372,3,263,19,Travel,0
6358,62,44243,1,169,23,Entertainment,0
6359,39,58494,15,186,2,Utilities,1
6360,49,65213,15,225,12,Utilities,1
6361,22,53384,5,205,11,Shopping,1
6362,40,26030,11,219,16,Travel,0
6363,22,59532,1,159,11,Shopping,0
6364,59,47868,10,143,3,Entertainment,0
6365,49,33462,11,155,23,Shopping,1
6366,27,55195,7,173,10,Utilities,1
6367,56,67007,17,188,29,Shopping,0
6368,32,50100,12,251,5,Utilities,0
6369,24,63849,4,204,28,Food,1
6370,46,56935,12,224,13,Entertainment,0
6371,64,57129,3,207,25,Entertainment,1
6372,20,45417,18,144,24,Utilities,0
6373,36,62280,12,200,6,Food,0
6374,27,63712,19,206,28,Travel,0
6375,45,61890,13,237,20,Shopping,1
6376,46,45293,16,146,3,Travel,1
6377,32,64776,8,97,22,Food,0
6378,52,55794,6,208,9,Entertainment,0
6379,23,35415,10,217,21,Travel,1
6380,29,44277,10,191,28,Food,1
6381,64,42043,6,201,7,Entertainment,0
6382,55,20181,8,243,23,Travel,1
6383,30,65051,18,177,7,Entertainment,0
6384,46,96517,17,186,25,Utilities,0
6385,36,68125,10,203,2,Entertainment,1
6386,20,52442,2,139,8,Entertainment,1
6387,25,42262,12,192,18,Food,1
6388,25,36123,10,196,27,Food,0
6389,37,52259,9,281,1,Shopping,1
6390,64,64524,16,185,28,Food,0
6391,21,39881,7,210,10,Utilities,1
6392,38,88463,9,245,6,Utilities,1
6393,20,29240,6,158,18,Entertainment,0
6394,62,53367,10,268,13,Food,0
6395,25,51054,7,288,21,Shopping,0
6396,40,50099,18,198,1,Food,0
6397,33,41467,11,173,23,Shopping,0
6398,30,51236,1,281,29,Entertainment,0
6399,20,43253,19,239,1,Utilities,1
6400,26,69318,5,204,12,Food,1
6401,31,74311,6,271,28,Food,0
6402,30,44171,7,266,8,Utilities,0
6403,24,25325,4,183,28,Utilities,1
6404,32,54764,16,212,21,Travel,1
6405,24,54223,10,228,5,Travel,0
6406,55,51578,15,201,3,Travel,0
6407,51,57994,13,130,18,Utilities,1
6408,58,70722,8,153,6,Travel,0
6409,39,62494,13,132,4,Food,1
6410,41,57971,7,224,15,Utilities,0
6411,54,61308,17,140,29,Food,0
6412,61,53772,4,209,26,Utilities,1
6413,18,35818,7,291,28,Entertainment,0
6414,27,71756,16,271,4,Food,1
6415,60,51538,2,108,6,Utilities,1
6416,33,35810,14,136,18,Shopping,0
6417,63,33080,14,161,18,Utilities,0
6418,25,36233,8,141,29,Entertainment,1
6419,42,31509,6,117,26,Utilities,1
6420,29,60033,7,199,10,Entertainment,1
6421,42,47373,7,235,13,Travel,1
6422,34,61640,2,247,20,Food,0
6423,43,67542,4,176,22,Entertainment,0
6424,63,63661,13,186,18,Shopping,1
6425,31,59510,10,217,7,Food,1
6426,58,54312,9,194,27,Utilities,1
6427,53,47144,15,240,8,Utilities,1
6428,40,48145,12,221,25,Entertainment,1
6429,60,58765,10,181,6,Shopping,1
6430,23,35580,19,107,2,Entertainment,1
6431,64,49191,5,274,22,Shopping,1
6432,22,38857,7,165,8,Entertainment,0
6433,60,67594,11,217,10,Travel,0
6434,42,60755,16,104,17,Travel,1
6435,35,82061,13,199,27,Travel,1
6436,30,38634,4,205,22,Entertainment,0
6437,60,40242,16,207,12,Food,1
6438,31,50862,13,350,11,Utilities,1
6439,45,39118,1,168,17,Food,1
6440,35,58064,4,241,16,Utilities,1
6441,45,49235,15,226,22,Shopping,0
6442,44,42672,16,166,10,Travel,1
6443,49,66314,4,240,20,Travel,0
6444,64,22256,17,191,3,Utilities,0
6445,26,58131,11,243,19,Travel,0
6446,57,41733,5,298,4,Food,0
6447,49,62251,13,207,19,Entertainment,0
6448,37,65843,12,185,9,Travel,0
6449,45,15854,3,252,20,Travel,0
6450,50,46825,4,269,17,Shopping,1
6451,21,50872,10,155,4,Entertainment,0
6452,63,14632,9,177,17,Utilities,0
6453,51,53416,10,233,26,Entertainment,0
6454,20,42079,13,193,26,Entertainment,1
6455,43,31914,1,152,3,Utilities,1
6456,25,40242,12,227,20,Entertainment,1
6457,23,37650,11,233,4,Shopping,1
6458,33,41437,8,183,9,Food,0
6459,41,52776,14,203,6,Entertainment,0
6460,56,64718,14,171,19,Food,1
6461,47,48832,17,145,7,Shopping,1
6462,62,66541,19,175,27,Shopping,1
6463,30,34310,17,203,16,Entertainment,1
6464,22,52293,6,126,15,Travel,1
6465,42,81599,14,178,16,Entertainment,0
6466,37,26141,18,204,14,Food,1
6467,35,25568,17,259,4,Shopping,0
6468,64,69199,6,184,23,Food,0
6469,35,53307,5,137,2,Food,0
6470,19,40977,13,189,7,Utilities,1
6471,27,33054,16,171,24,Shopping,1
6472,62,49460,9,227,28,Shopping,0
6473,64,52003,12,183,7,Food,1
6474,29,52077,10,64,6,Shopping,1
6475,64,32908,13,384,20,Entertainment,1
6476,30,44945,19,207,29,Utilities,1
6477,64,41478,16,204,9,Entertainment,1
6478,28,59696,17,122,17,Travel,1
6479,36,33793,16,126,21,Travel,0
6480,52,51140,14,195,11,Food,1
6481,56,89513,16,216,16,Travel,1
6482,43,32769,15,235,1,Entertainment,0
6483,63,38791,12,211,27,Travel,0
6484,31,48592,5,140,26,Food,0
6485,62,5866,11,74,27,Shopping,1
6486,61,28597,5,194,16,Utilities,1
6487,41,54660,11,173,17,Food,1
6488,58,47364,2,136,6,Food,1
6489,18,65820,19,241,22,Food,0
6490,60,46428,17,121,11,Entertainment,1
6491,39,45107,19,230,7,Shopping,0
6492,40,39456,12,129,16,Food,1
6493,36,44857,5,206,26,Shopping,0
6494,35,31826,12,246,29,Food,1
6495,29,47788,16,183,25,Entertainment,1
6496,45,35431,1,284,22,Food,1
6497,45,31838,2,295,2,Travel,1
6498,50,40408,10,211,20,Entertainment,1
6499,36,56767,2,227,13,Food,1
6500,45,52133,10,253,13,Food,0
6501,54,60014,18,227,15,Food,0
6502,43,36151,1,221,15,Travel,0
6503,52,49802,5,173,9,Travel,0
6504,51,75526,12,115,18,Food,1
6505,52,70962,17,130,14,Travel,0
6506,57,30880,19,319,23,Food,1
6507,33,34873,18,216,14,Travel,1
6508,55,75462,13,187,4,Shopping,0
6509,30,56773,3,263,14,Food,1
6510,40,47139,10,162,10,Food,0
6511,39,45463,14,229,11,Utilities,0
6512,33,53411,8,203,22,Utilities,1
6513,45,53599,10,223,1,Entertainment,0
6514,52,42002,2,183,27,Shopping,0
6515,62,47551,13,151,14,Shopping,1
6516,63,41476,5,158,8,Entertainment,0
6517,25,52531,11,160,6,Utilities,1
6518,61,38936,1,199,11,Entertainment,1
6519,39,30983,10,122,14,Utilities,0
6520,38,72130,13,137,7,Food,1
6521,43,48956,4,206,29,Entertainment,1
6522,57,75455,10,193,22,Travel,0
6523,38,21015,12,209,7,Utilities,1
6524,42,28257,14,197,21,Food,0
6525,58,57001,3,325,19,Travel,1
6526,18,48969,2,206,22,Travel,0
6527,23,32634,19,181,10,Shopping,0
6528,40,67047,11,205,25,Utilities,1
6529,40,36951,7,250,22,Food,1
6530,60,67978,18,197,9,Utilities,0
6531,60,48943,14,234,18,Food,0
6532,40,33951,7,219,27,Utilities,0
6533,49,39968,7,185,17,Travel,0
6534,47,70582,9,205,13,Shopping,1
6535,30,45533,12,279,4,Entertainment,1
6536,60,64585,6,212,21,Utilities,0
6537,35,71006,7,150,26,Travel,1
6538,40,48793,4,184,7,Entertainment,1
6539,32,46652,16,94,8,Entertainment,0
6540,50,43925,7,206,16,Entertainment,0
6541,38,55281,8,265,12,Travel,0
6542,56,72588,8,132,1,Food,1
6543,40,31594,3,207,6,Entertainment,1
6544,44,53287,9,249,1,Shopping,1
6545,62,52638,19,254,8,Food,0
6546,61,22937,13,263,12,Travel,1
6547,35,36688,7,106,16,Entertainment,1
6548,41,39761,15,225,1,Travel,0
6549,64,61460,19,124,4,Travel,0
6550,57,64084,2,150,19,Entertainment,1
6551,59,21869,12,241,18,Travel,1
6552,24,59588,8,207,8,Shopping,1
6553,37,57648,8,236,6,Shopping,1
6554,44,58675,13,153,13,Utilities,0
6555,23,52291,1,273,28,Entertainment,1
6556,44,64256,10,234,20,Entertainment,0
6557,26,67572,9,244,3,Entertainment,0
6558,62,25492,2,145,15,Utilities,0
6559,48,49269,19,258,6,Shopping,1
6560,38,46182,14,184,6,Shopping,0
6561,43,41408,10,169,5,Entertainment,1
6562,57,43182,10,231,19,Travel,1
6563,62,52801,8,229,27,Food,1
6564,30,30550,14,157,10,Food,1
6565,40,60059,13,302,9,Entertainment,1
6566,37,44463,6,290,14,Entertainment,0
6567,54,63119,13,230,22,Shopping,1
6568,45,40701,3,221,5,Shopping,1
6569,34,39888,13,216,27,Travel,1
6570,45,35818,19,122,7,Shopping,1
6571,58,40784,16,205,17,Food,0
6572,19,37978,4,204,23,Food,1
6573,42,56521,3,171,17,Shopping,0
6574,58,65706,15,184,9,Food,1
6575,23,55818,15,80,22,Food,0
6576,28,48838,18,145,23,Food,0
6577,55,57303,7,246,7,Food,0
6578,23,49453,5,286,1,Utilities,1
6579,62,50428,8,152,2,Entertainment,0
6580,28,45400,10,209,10,Travel,1
6581,31,62548,1,254,19,Utilities,0
6582,19,11511,11,173,8,Travel,1
6583,57,18007,3,233,9,Utilities,0
6584,20,65408,3,198,15,Utilities,1
6585,52,47052,15,259,11,Travel,0
6586,50,63758,17,135,24,Entertainment,0
6587,41,40878,18,144,12,Shopping,0
6588,36,75113,8,213,22,Utilities,1
6589,35,47952,13,204,18,Entertainment,0
6590,41,56740,10,197,2,Shopping,0
6591,62,43292,3,228,29,Travel,1
6592,52,36543,14,153,28,Utilities,1
6593,18,23886,13,131,15,Shopping,1
6594,53,61785,3,174,10,Entertainment,0
6595,42,55931,13,180,7,Shopping,0
6596,62,51405,9,185,9,Travel,1
6597,60,32920,16,263,22,Shopping,0
6598,51,71231,8,238,17,Food,1
6599,42,51588,12,226,14,Utilities,0
6600,33,60543,12,211,9,Entertainment,1
6601,51,49955,19,178,7,Entertainment,1
6602,46,33658,17,157,15,Utilities,0
6603,36,64886,15,140,3,Utilities,1
6604,40,56761,18,165,2,Food,1
6605,36,47278,7,197,3,Food,1
6606,42,56505,13,142,2,Entertainment,1
6607,33,62263,19,208,13,Shopping,1
6608,26,59903,16,190,27,Utilities,1
6609,18,24330,11,180,26,Food,0
6610,59,27646,5,258,13,Food,0
6611,36,60992,2,76,2,Food,0
6612,50,39558,1,180,20,Shopping,0
6613,51,34270,16,82,22,Entertainment,0
6614,33,55581,5,211,19,Entertainment,1
6615,61,33815,7,238,9,Food,1
6616,57,42812,9,132,5,Shopping,1
6617,35,62784,4,138,21,Shopping,1
6618,51,27287,19,115,7,Entertainment,1
6619,42,29476,15,203,25,Utilities,0
6620,62,25835,7,182,13,Food,0
6621,23,37082,18,186,1,Shopping,0
6622,38,51240,5,181,9,Utilities,1
6623,23,40718,13,151,2,Travel,1
6624,49,72550,3,256,3,Food,1
6625,58,56829,6,213,12,Travel,0
6626,60,49717,12,140,5,Entertainment,0
6627,56,69011,18,164,26,Entertainment,0
6628,48,30037,18,156,12,Entertainment,0
6629,59,62998,4,270,4,Shopping,0
6630,27,46456,14,235,21,Shopping,0
6631,47,43170,14,193,29,Utilities,0
6632,35,59166,1,285,26,Travel,1
6633,41,43812,11,272,21,Entertainment,0
6634,26,52728,9,188,12,Entertainment,0
6635,48,48501,18,179,5,Shopping,0
6636,32,54596,5,181,14,Shopping,1
6637,21,42393,10,152,14,Shopping,1
6638,57,63901,15,286,10,Food,1
6639,26,19337,10,149,26,Travel,0
6640,62,59613,16,243,10,Travel,0
6641,26,21631,4,234,5,Food,1
6642,43,38698,4,184,27,Entertainment,0
6643,21,57835,8,290,18,Utilities,0
6644,34,19794,6,122,27,Utilities,1
6645,33,52497,11,196,17,Entertainment,0
6646,32,29429,13,175,10,Utilities,1
6647,52,35463,19,248,11,Shopping,0
6648,22,34773,11,217,15,Travel,0
6649,22,29850,2,113,24,Shopping,0
6650,37,24055,3,261,19,Utilities,0
6651,32,81067,15,224,12,Utilities,0
6652,35,47262,13,148,16,Travel,1
6653,64,31438,10,182,23,Shopping,1
6654,19,41568,5,135,24,Travel,0
6655,46,50549,11,191,27,Utilities,0
6656,30,44319,14,207,12,Travel,1
6657,21,30997,15,183,22,Travel,0
6658,59,36511,13,177,22,Utilities,0
6659,62,67785,3,119,27,Travel,1
6660,27,28959,9,216,19,Shopping,0
6661,48,20045,8,103,25,Utilities,0
6662,58,44180,15,201,3,Travel,1
6663,25,21024,1,110,13,Entertainment,0
6664,20,36353,2,202,21,Shopping,0
6665,63,31220,9,199,22,Shopping,0
6666,26,31352,17,220,15,Shopping,1
6667,47,51042,9,243,29,Food,1
6668,28,53855,1,252,17,Utilities,0
6669,52,37911,8,119,11,Food,1
6670,54,48584,5,197,25,Travel,0
6671,59,37164,11,300,23,Utilities,1
6672,30,56012,6,205,27,Shopping,0
6673,53,27835,17,158,12,Shopping,0
6674,30,52478,18,196,17,Shopping,1
6675,29,53616,18,180,22,Shopping,0
6676,54,85039,5,141,23,Travel,0
6677,27,23683,5,243,5,Entertainment,0
6678,26,89836,19,229,29,Utilities,1
6679,24,61350,13,133,5,Entertainment,1
6680,19,77409,7,195,7,Utilities,0
6681,40,63578,14,171,3,Shopping,1
6682,56,35846,8,119,3,Food,0
6683,57,59867,3,129,17,Travel,0
6684,56,40015,4,136,24,Utilities,0
6685,38,48677,10,197,2,Shopping,0
6686,40,32379,4,177,15,Food,0
6687,46,39819,18,152,19,Shopping,0
6688,31,63454,12,180,23,Travel,1
6689,43,56569,15,237,10,Food,1
6690,22,65363,13,217,26,Utilities,0
6691,48,29032,12,250,11,Utilities,1
6692,42,21943,8,188,24,Utilities,1
6693,48,66525,9,280,9,Utilities,0
6694,37,65415,9,217,14,Food,0
6695,61,53173,17,175,24,Travel,0
6696,34,56288,1,204,7,Food,0
6697,62,62975,6,137,10,Utilities,0
6698,19,52722,7,184,1,Travel,0
6699,42,58050,9,221,1,Entertainment,1
6700,30,62222,10,230,14,Entertainment,1
6701,56,48597,4,179,27,Food,1
6702,45,44816,16,336,8,Utilities,1
6703,59,55730,12,191,14,Entertainment,0
6704,23,83969,9,116,7,Entertainment,0
6705,20,37284,3,260,18,Shopping,1
6706,52,43538,9,230,25,Shopping,0
6707,35,23653,17,211,26,Travel,0
6708,28,56522,14,176,23,Travel,0
6709,37,42050,5,219,9,Utilities,0
6710,22,28995,1,280,27,Entertainment,0
